  0.135338306       1.99541557    
  0.145363331       1.99471033    
  0.155388355       1.99395442    
  0.165413618       1.99314785    
  0.175438643       1.99229050    
  0.185463667       1.99138224    
  0.195488691       1.99042308    
  0.205513716       1.98941302    
  0.215538740       1.98835182    
  0.225564003       1.98723960    
  0.235589027       1.98607600    
  0.245614052       1.98486114    
  0.255639076       1.98359489    
  0.265664101       1.98227715    
  0.275689125       1.98090780    
  0.285714388       1.97948670    
  0.295739412       1.97801375    
  0.305764437       1.97648883    
  0.315789461       1.97491193    
  0.325814486       1.97328281    
  0.335839510       1.97160137    
  0.345864534       1.96986747    
  0.355889797       1.96808088    
  0.365914822       1.96624172    
  0.375939846       1.96434963    
  0.385964870       1.96240437    
  0.395989895       1.96040606    
  0.406014919       1.95835435    
  0.416040182       1.95624912    
  0.426065207       1.95409012    
  0.436090231       1.95187736    
  0.446115255       1.94961059    
  0.456140280       1.94728935    
  0.466165304       1.94491386    
  0.476190567       1.94248354    
  0.486215591       1.93999851    
  0.496240616       1.93745852    
  0.506265640       1.93486309    
  0.516290665       1.93221223    
  0.526315689       1.92950559    
  0.536340952       1.92674291    
  0.546365976       1.92392421    
  0.556391001       1.92104888    
  0.566416025       1.91811705    
  0.576441050       1.91512811    
  0.586466074       1.91208196    
  0.596491098       1.90897834    
  0.606516361       1.90581679    
  0.616541386       1.90259731    
  0.626566410       1.89931953    
  0.636591434       1.89598298    
  0.646616459       1.89258742    
  0.656641483       1.88913262    
  0.666666746       1.88561797    
  0.676691771       1.88204360    
  0.686716795       1.87840891    
  0.696741819       1.87471354    
  0.706766844       1.87095714    
  0.716791868       1.86713934    
  0.726817131       1.86325979    
  0.736842155       1.85931802    
  0.746867180       1.85531390    
  0.756892204       1.85124671    
  0.766917229       1.84711611    
  0.776942253       1.84292185    
  0.786967516       1.83866310    
  0.796992540       1.83433986    
  0.807017565       1.82995152    
  0.817042589       1.82549751    
  0.827067614       1.82097757    
  0.837092638       1.81639087    
  0.847117662       1.81173718    
  0.857142925       1.80701578    
  0.867167950       1.80222631    
  0.877192974       1.79736817    
  0.887217999       1.79244089    
  0.897243023       1.78744364    
  0.907268047       1.78237617    
  0.917293310       1.77723742    
  0.927318335       1.77202725    
  0.937343359       1.76674485    
  0.947368383       1.76138961    
  0.957393408       1.75596070    
  0.967418432       1.75045753    
  0.977443695       1.74487936    
  0.987468719       1.73922551    
  0.997493744       1.73349535    
   1.00751877       1.72768807    
   1.01754379       1.72180271    
   1.02756882       1.71583867    
   1.03759408       1.70979488    
   1.04761910       1.70367074    
   1.05764413       1.69746542    
   1.06766915       1.69117785    
   1.07769418       1.68480718    
   1.08771920       1.67835248    
   1.09774423       1.67181265    
   1.10776949       1.66518664    
   1.11779451       1.65847385    
   1.12781954       1.65167284    
   1.13784456       1.64478266    
   1.14786959       1.63780200    
   1.15789461       1.63072991    
   1.16791987       1.62356496    
   1.17794490       1.61630619    
   1.18796992       1.60895228    
   1.19799495       1.60150182    
   1.20801997       1.59395349    
   1.21804500       1.58630598    
   1.22807026       1.57855737    
   1.23809528       1.57070684    
   1.24812031       1.56275260    
   1.25814533       1.55469298    
   1.26817036       1.54652643    
   1.27819538       1.53825116    
   1.28822064       1.52986515    
   1.29824567       1.52136719    
   1.30827069       1.51275504    
   1.31829572       1.50402677    
   1.32832074       1.49518025    
   1.33834577       1.48621356    
   1.34837079       1.47712433    
   1.35839605       1.46791017    
   1.36842108       1.45856905    
   1.37844610       1.44909847    
   1.38847113       1.43949568    
   1.39849615       1.42975819    
   1.40852118       1.41988313    
   1.41854644       1.40986741    
   1.42857146       1.39970839    
   1.43859649       1.38940287    
   1.44862151       1.37894726    
   1.45864654       1.36833847    
   1.46867156       1.35757279    
   1.47869682       1.34664619    
   1.48872185       1.33555496    
   1.49874687       1.32429516    
   1.50877190       1.31286228    
   1.51879692       1.30125165    
   1.52882195       1.28945863    
   1.53884721       1.27747762    
   1.54887223       1.26530421    
   1.55889726       1.25293231    
   1.56892228       1.24035597    
   1.57894731       1.22756886    
   1.58897233       1.21456456    
   1.59899735       1.20133567    
   1.60902262       1.18787467    
   1.61904764       1.17417407    
   1.62907267       1.16022503    
   1.63909769       1.14601862    
   1.64912271       1.13154507    
   1.65914774       1.11679399    
   1.66917300       1.10175383    
   1.67919803       1.08641338    
   1.68922305       1.07075930    
   1.69924808       1.05477774    
   1.70927310       1.03845334    
   1.71929812       1.02177000    
   1.72932339       1.00470924    
   1.73934841      0.987252295    
   1.74937344      0.969377398    
   1.75939846      0.951061070    
   1.76942348      0.932277143    
   1.77944851      0.912996769    
   1.78947377      0.893187344    
   1.79949880      0.872813880    
   1.80952382      0.851835430    
   1.81954885      0.830205917    
   1.82957387      0.807873368    
   1.83959889      0.784777641    
   1.84962416      0.760848582    
   1.85964918      0.736006021    
   1.86967421      0.710153818    
   1.87969923      0.683176994    
   1.88972425      0.654936790    
   1.89974928      0.625262022    
   1.90977430      0.593937874    
   1.91979957      0.560686767    
   1.92982459      0.525144815    
   1.93984962      0.486809552    
   1.94987464      0.444959521    
   1.95989966      0.398488671    
   1.96992469      0.345538259    
   1.97994995      0.282485783    
   1.98997498      0.199998707    
   2.00000000       0.00000000    
  -2.00000000      -0.00000000    
  -1.98997498     -0.199998707    
  -1.97994983     -0.282486647    
  -1.96992481     -0.345537573    
  -1.95989978     -0.398488075    
  -1.94987464     -0.444959521    
  -1.93984962     -0.486809552    
  -1.92982459     -0.525144815    
  -1.91979945     -0.560687244    
  -1.90977442     -0.593937516    
  -1.89974940     -0.625261605    
  -1.88972425     -0.654936790    
  -1.87969923     -0.683176994    
  -1.86967421     -0.710153818    
  -1.85964918     -0.736006021    
  -1.84962404     -0.760848761    
  -1.83959901     -0.784777343    
  -1.82957387     -0.807873368    
  -1.81954885     -0.830205917    
  -1.80952382     -0.851835430    
  -1.79949880     -0.872813880    
  -1.78947365     -0.893187582    
  -1.77944863     -0.912996531    
  -1.76942360     -0.932276845    
  -1.75939846     -0.951061070    
  -1.74937344     -0.969377398    
  -1.73934841     -0.987252295    
  -1.72932327      -1.00470948    
  -1.71929824      -1.02176976    
  -1.70927322      -1.03845322    
  -1.69924808      -1.05477774    
  -1.68922305      -1.07075930    
  -1.67919803      -1.08641338    
  -1.66917300      -1.10175383    
  -1.65914786      -1.11679375    
  -1.64912283      -1.13154495    
  -1.63909769      -1.14601862    
  -1.62907267      -1.16022503    
  -1.61904764      -1.17417407    
  -1.60902262      -1.18787467    
  -1.59899747      -1.20133555    
  -1.58897245      -1.21456432    
  -1.57894731      -1.22756886    
  -1.56892228      -1.24035597    
  -1.55889726      -1.25293231    
  -1.54887223      -1.26530421    
  -1.53884709      -1.27747786    
  -1.52882206      -1.28945839    
  -1.51879692      -1.30125165    
  -1.50877190      -1.31286228    
  -1.49874687      -1.32429516    
  -1.48872185      -1.33555496    
  -1.47869682      -1.34664619    
  -1.46867168      -1.35757267    
  -1.45864654      -1.36833847    
  -1.44862151      -1.37894726    
  -1.43859649      -1.38940287    
  -1.42857146      -1.39970839    
  -1.41854644      -1.40986741    
  -1.40852129      -1.41988301    
  -1.39849627      -1.42975807    
  -1.38847113      -1.43949568    
  -1.37844610      -1.44909847    
  -1.36842108      -1.45856905    
  -1.35839605      -1.46791017    
  -1.34837091      -1.47712409    
  -1.33834589      -1.48621345    
  -1.32832074      -1.49518025    
  -1.31829572      -1.50402677    
  -1.30827069      -1.51275504    
  -1.29824567      -1.52136719    
  -1.28822064      -1.52986515    
  -1.27819550      -1.53825104    
  -1.26817036      -1.54652643    
  -1.25814533      -1.55469298    
  -1.24812031      -1.56275260    
  -1.23809528      -1.57070684    
  -1.22807026      -1.57855737    
  -1.21804512      -1.58630574    
  -1.20801997      -1.59395349    
  -1.19799495      -1.60150182    
  -1.18796992      -1.60895228    
  -1.17794490      -1.61630619    
  -1.16791987      -1.62356496    
  -1.15789473      -1.63072979    
  -1.14786971      -1.63780189    
  -1.13784456      -1.64478266    
  -1.12781954      -1.65167284    
  -1.11779451      -1.65847385    
  -1.10776949      -1.66518664    
  -1.09774435      -1.67181265    
  -1.08771932      -1.67835236    
  -1.07769418      -1.68480718    
  -1.06766915      -1.69117785    
  -1.05764413      -1.69746542    
  -1.04761910      -1.70367074    
  -1.03759396      -1.70979500    
  -1.02756894      -1.71583855    
  -1.01754379      -1.72180271    
  -1.00751877      -1.72768807    
 -0.997493744      -1.73349535    
 -0.987468719      -1.73922551    
 -0.977443576      -1.74487936    
 -0.967418551      -1.75045741    
 -0.957393527      -1.75596058    
 -0.947368383      -1.76138961    
 -0.937343359      -1.76674485    
 -0.927318335      -1.77202725    
 -0.917293191      -1.77723753    
 -0.907268167      -1.78237605    
 -0.897243142      -1.78744364    
 -0.887217999      -1.79244089    
 -0.877192974      -1.79736817    
 -0.867167950      -1.80222631    
 -0.857142806      -1.80701590    
 -0.847117782      -1.81173718    
 -0.837092757      -1.81639087    
 -0.827067733      -1.82097745    
 -0.817042589      -1.82549751    
 -0.807017565      -1.82995152    
 -0.796992540      -1.83433986    
 -0.786967397      -1.83866322    
 -0.776942372      -1.84292173    
 -0.766917348      -1.84711611    
 -0.756892204      -1.85124671    
 -0.746867180      -1.85531390    
 -0.736842155      -1.85931802    
 -0.726817012      -1.86325979    
 -0.716791987      -1.86713934    
 -0.706766963      -1.87095714    
 -0.696741819      -1.87471354    
 -0.686716795      -1.87840891    
 -0.676691771      -1.88204360    
 -0.666666627      -1.88561809    
 -0.656641603      -1.88913262    
 -0.646616578      -1.89258742    
 -0.636591434      -1.89598298    
 -0.626566410      -1.89931953    
 -0.616541386      -1.90259731    
 -0.606516242      -1.90581691    
 -0.596491218      -1.90897834    
 -0.586466193      -1.91208196    
 -0.576441169      -1.91512811    
 -0.566416025      -1.91811705    
 -0.556391001      -1.92104888    
 -0.546365976      -1.92392421    
 -0.536340833      -1.92674291    
 -0.526315808      -1.92950559    
 -0.516290784      -1.93221211    
 -0.506265640      -1.93486309    
 -0.496240616      -1.93745852    
 -0.486215591      -1.93999851    
 -0.476190448      -1.94248366    
 -0.466165423      -1.94491386    
 -0.456140399      -1.94728935    
 -0.446115255      -1.94961059    
 -0.436090231      -1.95187736    
 -0.426065207      -1.95409012    
 -0.416040063      -1.95624912    
 -0.406015038      -1.95835435    
 -0.395990014      -1.96040606    
 -0.385964870      -1.96240437    
 -0.375939846      -1.96434963    
 -0.365914822      -1.96624172    
 -0.355889678      -1.96808088    
 -0.345864654      -1.96986735    
 -0.335839629      -1.97160137    
 -0.325814605      -1.97328281    
 -0.315789461      -1.97491193    
 -0.305764437      -1.97648883    
 -0.295739412      -1.97801375    
 -0.285714269      -1.97948670    
 -0.275689244      -1.98090780    
 -0.265664220      -1.98227715    
 -0.255639076      -1.98359489    
 -0.245614052      -1.98486114    
 -0.235589027      -1.98607600    
 -0.225563884      -1.98723960    
 -0.215538859      -1.98835182    
 -0.205513835      -1.98941302    
 -0.195488691      -1.99042308    
 -0.185463667      -1.99138224    
 -0.175438643      -1.99229050    
 -0.165413499      -1.99314785    
 -0.155388474      -1.99395442    
 -0.145363450      -1.99471033    
 -0.135338306      -1.99541557    
 -0.125313282      -1.99607027    
 -0.115288258      -1.99667442    
 -0.105263114      -1.99722803    
  -9.52380896E-02  -1.99773109    
  -8.52130651E-02  -1.99818385    
  -7.51879215E-02  -1.99858618    
  -6.51628971E-02  -1.99893820    
  -5.51378727E-02  -1.99923980    
  -4.51128483E-02  -1.99949110    
  -3.50877047E-02  -1.99969220    
  -2.50626802E-02  -1.99984288    
  -1.50376558E-02  -1.99994349    
  -5.01251221E-03  -1.99999368    
   5.01251221E-03  -1.99999368    
   1.50375366E-02  -1.99994349    
   2.50625610E-02  -1.99984288    
   3.50878239E-02  -1.99969220    
   4.51128483E-02  -1.99949110    
   5.51378727E-02  -1.99923980    
   6.51628971E-02  -1.99893820    
   7.51879215E-02  -1.99858618    
   8.52129459E-02  -1.99818385    
   9.52379704E-02  -1.99773121    
  0.105263233      -1.99722803    
  0.115288258      -1.99667442    
  0.125313282      -1.99607027    
  0.135338306      -1.99541557    
  0.145363331      -1.99471033    
  0.155388355      -1.99395442    
  0.165413618      -1.99314785    
  0.175438643      -1.99229050    
  0.185463667      -1.99138224    
  0.195488691      -1.99042308    
  0.205513716      -1.98941302    
  0.215538740      -1.98835182    
  0.225564003      -1.98723960    
  0.235589027      -1.98607600    
  0.245614052      -1.98486114    
  0.255639076      -1.98359489    
  0.265664101      -1.98227715    
  0.275689125      -1.98090780    
  0.285714388      -1.97948670    
  0.295739412      -1.97801375    
  0.305764437      -1.97648883    
  0.315789461      -1.97491193    
  0.325814486      -1.97328281    
  0.335839510      -1.97160137    
  0.345864534      -1.96986747    
  0.355889797      -1.96808088    
  0.365914822      -1.96624172    
  0.375939846      -1.96434963    
  0.385964870      -1.96240437    
  0.395989895      -1.96040606    
  0.406014919      -1.95835435    
  0.416040182      -1.95624912    
  0.426065207      -1.95409012    
  0.436090231      -1.95187736    
  0.446115255      -1.94961059    
  0.456140280      -1.94728935    
  0.466165304      -1.94491386    
  0.476190567      -1.94248354    
  0.486215591      -1.93999851    
  0.496240616      -1.93745852    
  0.506265640      -1.93486309    
  0.516290665      -1.93221223    
  0.526315689      -1.92950559    
  0.536340952      -1.92674291    
  0.546365976      -1.92392421    
  0.556391001      -1.92104888    
  0.566416025      -1.91811705    
  0.576441050      -1.91512811    
  0.586466074      -1.91208196    
  0.596491098      -1.90897834    
  0.606516361      -1.90581679    
  0.616541386      -1.90259731    
  0.626566410      -1.89931953    
  0.636591434      -1.89598298    
  0.646616459      -1.89258742    
  0.656641483      -1.88913262    
  0.666666746      -1.88561797    
  0.676691771      -1.88204360    
  0.686716795      -1.87840891    
  0.696741819      -1.87471354    
  0.706766844      -1.87095714    
  0.716791868      -1.86713934    
  0.726817131      -1.86325979    
  0.736842155      -1.85931802    
  0.746867180      -1.85531390    
  0.756892204      -1.85124671    
  0.766917229      -1.84711611    
  0.776942253      -1.84292185    
  0.786967516      -1.83866310    
  0.796992540      -1.83433986    
  0.807017565      -1.82995152    
  0.817042589      -1.82549751    
  0.827067614      -1.82097757    
  0.837092638      -1.81639087    
  0.847117662      -1.81173718    
  0.857142925      -1.80701578    
  0.867167950      -1.80222631    
  0.877192974      -1.79736817    
  0.887217999      -1.79244089    
  0.897243023      -1.78744364    
  0.907268047      -1.78237617    
  0.917293310      -1.77723742    
  0.927318335      -1.77202725    
  0.937343359      -1.76674485    
  0.947368383      -1.76138961    
  0.957393408      -1.75596070    
  0.967418432      -1.75045753    
  0.977443695      -1.74487936    
  0.987468719      -1.73922551    
  0.997493744      -1.73349535    
   1.00751877      -1.72768807    
   1.01754379      -1.72180271    
   1.02756882      -1.71583867    
   1.03759408      -1.70979488    
   1.04761910      -1.70367074    
   1.05764413      -1.69746542    
   1.06766915      -1.69117785    
   1.07769418      -1.68480718    
   1.08771920      -1.67835248    
   1.09774423      -1.67181265    
   1.10776949      -1.66518664    
   1.11779451      -1.65847385    
   1.12781954      -1.65167284    
   1.13784456      -1.64478266    
   1.14786959      -1.63780200    
   1.15789461      -1.63072991    
   1.16791987      -1.62356496    
   1.17794490      -1.61630619    
   1.18796992      -1.60895228    
   1.19799495      -1.60150182    
   1.20801997      -1.59395349    
   1.21804500      -1.58630598    
   1.22807026      -1.57855737    
   1.23809528      -1.57070684    
   1.24812031      -1.56275260    
   1.25814533      -1.55469298    
   1.26817036      -1.54652643    
   1.27819538      -1.53825116    
   1.28822064      -1.52986515    
   1.29824567      -1.52136719    
   1.30827069      -1.51275504    
   1.31829572      -1.50402677    
   1.32832074      -1.49518025    
   1.33834577      -1.48621356    
   1.34837079      -1.47712433    
   1.35839605      -1.46791017    
   1.36842108      -1.45856905    
   1.37844610      -1.44909847    
   1.38847113      -1.43949568    
   1.39849615      -1.42975819    
   1.40852118      -1.41988313    
   1.41854644      -1.40986741    
   1.42857146      -1.39970839    
   1.43859649      -1.38940287    
   1.44862151      -1.37894726    
   1.45864654      -1.36833847    
   1.46867156      -1.35757279    
   1.47869682      -1.34664619    
   1.48872185      -1.33555496    
   1.49874687      -1.32429516    
   1.50877190      -1.31286228    
   1.51879692      -1.30125165    
   1.52882195      -1.28945863    
   1.53884721      -1.27747762    
   1.54887223      -1.26530421    
   1.55889726      -1.25293231    
   1.56892228      -1.24035597    
   1.57894731      -1.22756886    
   1.58897233      -1.21456456    
   1.59899735      -1.20133567    
   1.60902262      -1.18787467    
   1.61904764      -1.17417407    
   1.62907267      -1.16022503    
   1.63909769      -1.14601862    
   1.64912271      -1.13154507    
   1.65914774      -1.11679399    
   1.66917300      -1.10175383    
   1.67919803      -1.08641338    
   1.68922305      -1.07075930    
   1.69924808      -1.05477774    
   1.70927310      -1.03845334    
   1.71929812      -1.02177000    
   1.72932339      -1.00470924    
   1.73934841     -0.987252295    
   1.74937344     -0.969377398    
   1.75939846     -0.951061070    
   1.76942348     -0.932277143    
   1.77944851     -0.912996769    
   1.78947377     -0.893187344    
   1.79949880     -0.872813880    
   1.80952382     -0.851835430    
   1.81954885     -0.830205917    
   1.82957387     -0.807873368    
   1.83959889     -0.784777641    
   1.84962416     -0.760848582    
   1.85964918     -0.736006021    
   1.86967421     -0.710153818    
   1.87969923     -0.683176994    
   1.88972425     -0.654936790    
   1.89974928     -0.625262022    
   1.90977430     -0.593937874    
   1.91979957     -0.560686767    
   1.92982459     -0.525144815    
   1.93984962     -0.486809552    
   1.94987464     -0.444959521    
   1.95989966     -0.398488671    
   1.96992469     -0.345538259    
   1.97994995     -0.282485783    
   1.98997498     -0.199998707    
   2.00000000      -0.00000000    
  -2.00000000       0.00000000    
  -1.98997498       0.00000000    
  -1.97994983       0.00000000    
  -1.96992481       0.00000000    
  -1.95989978       0.00000000    
  -1.94987464       0.00000000    
  -1.93984962       0.00000000    
  -1.92982459       0.00000000    
  -1.91979945       0.00000000    
  -1.90977442       0.00000000    
  -1.89974940       0.00000000    
  -1.88972425       0.00000000    
  -1.87969923       0.00000000    
  -1.86967421       0.00000000    
  -1.85964918       0.00000000    
  -1.84962404       0.00000000    
  -1.83959901       0.00000000    
  -1.82957387       0.00000000    
  -1.81954885       0.00000000    
  -1.80952382       0.00000000    
  -1.79949880       0.00000000    
  -1.78947365       0.00000000    
  -1.77944863       0.00000000    
  -1.76942360       0.00000000    
  -1.75939846       0.00000000    
  -1.74937344       0.00000000    
  -1.73934841       0.00000000    
  -1.72932327       0.00000000    
  -1.71929824       0.00000000    
  -1.70927322       0.00000000    
  -1.69924808       0.00000000    
  -1.68922305       0.00000000    
  -1.67919803       0.00000000    
  -1.66917300       0.00000000    
  -1.65914786       0.00000000    
  -1.64912283       0.00000000    
  -1.63909769       0.00000000    
  -1.62907267       0.00000000    
  -1.61904764       0.00000000    
  -1.60902262       0.00000000    
  -1.59899747       0.00000000    
  -1.58897245       0.00000000    
  -1.57894731       0.00000000    
  -1.56892228       0.00000000    
  -1.55889726       0.00000000    
  -1.54887223       0.00000000    
  -1.53884709       0.00000000    
  -1.52882206       0.00000000    
  -1.51879692       0.00000000    
  -1.50877190       0.00000000    
  -1.49874687       0.00000000    
  -1.48872185       0.00000000    
  -1.47869682       0.00000000    
  -1.46867168       0.00000000    
  -1.45864654       0.00000000    
  -1.44862151       0.00000000    
  -1.43859649       0.00000000    
  -1.42857146       0.00000000    
  -1.41854644       0.00000000    
  -1.40852129       0.00000000    
  -1.39849627       0.00000000    
  -1.38847113       0.00000000    
  -1.37844610       0.00000000    
  -1.36842108       0.00000000    
  -1.35839605       0.00000000    
  -1.34837091       0.00000000    
  -1.33834589       0.00000000    
  -1.32832074       0.00000000    
  -1.31829572       0.00000000    
  -1.30827069       0.00000000    
  -1.29824567       0.00000000    
  -1.28822064       0.00000000    
  -1.27819550       0.00000000    
  -1.26817036       0.00000000    
  -1.25814533       0.00000000    
  -1.24812031       0.00000000    
  -1.23809528       0.00000000    
  -1.22807026       0.00000000    
  -1.21804512       0.00000000    
  -1.20801997       0.00000000    
  -1.19799495       0.00000000    
  -1.18796992       0.00000000    
  -1.17794490       0.00000000    
  -1.16791987       0.00000000    
  -1.15789473       0.00000000    
  -1.14786971       0.00000000    
  -1.13784456       0.00000000    
  -1.12781954       0.00000000    
  -1.11779451       0.00000000    
  -1.10776949       0.00000000    
  -1.09774435       0.00000000    
  -1.08771932       0.00000000    
  -1.07769418       0.00000000    
  -1.06766915       0.00000000    
  -1.05764413       0.00000000    
  -1.04761910       0.00000000    
  -1.03759396       0.00000000    
  -1.02756894       0.00000000    
  -1.01754379       0.00000000    
  -1.00751877       0.00000000    
 -0.997493744       0.00000000    
 -0.987468719       0.00000000    
 -0.977443576       0.00000000    
 -0.967418551       0.00000000    
 -0.957393527       0.00000000    
 -0.947368383       0.00000000    
 -0.937343359       0.00000000    
 -0.927318335       0.00000000    
 -0.917293191       0.00000000    
 -0.907268167       0.00000000    
 -0.897243142       0.00000000    
 -0.887217999       0.00000000    
 -0.877192974       0.00000000    
 -0.867167950       0.00000000    
 -0.857142806       0.00000000    
 -0.847117782       0.00000000    
 -0.837092757       0.00000000    
 -0.827067733       0.00000000    
 -0.817042589       0.00000000    
 -0.807017565       0.00000000    
 -0.796992540       0.00000000    
 -0.786967397       0.00000000    
 -0.776942372       0.00000000    
 -0.766917348       0.00000000    
 -0.756892204       0.00000000    
